Date,Close
2018-01-15,1.5816736672051697
2018-01-16,0.6547721297272158
2018-01-17,0.727167433392572
2018-01-18,0.9277477204797395
2018-01-19,1.005784789964578
2018-01-20,1.078837480559876
2018-01-21,1.1415809558087275
2018-01-22,1.0767788742799311
2018-01-23,1.1661171753174426
2018-01-24,1.4813422548586286
2018-01-25,1.6911706147298
2018-01-26,1.7654870345164557
2018-01-27,1.742462334037147
2018-01-28,0.9645105452698792
2018-01-29,0.8232653263284262
2018-01-30,0.3572830389515351
2018-01-31,0.12455834069432181
2018-02-01,-0.191780312554226
2018-02-02,-0.5480218739225664
2018-02-03,-0.40604101926662506
2018-02-04,-0.43077686838324947
2018-02-05,-0.5334962567522836
2018-02-06,-0.4700012149018431
2018-02-07,-0.4563602474405035
2018-02-08,-0.3792143129122534
2018-02-09,-0.29256169191963743
2018-02-10,-0.27103198919240457
2018-02-11,-0.4542377131394183
2018-02-12,-0.41085436384320784
2018-02-13,-0.34911612158717686
2018-02-14,-0.24259975870682882
2018-02-15,0.028012429821598905
2018-02-16,-0.045560755007994724
2018-02-17,-0.05975785195172734
2018-02-18,-0.11029132887687865
2018-02-19,-0.15288669608006344
2018-02-20,-0.1332164087934723
2018-02-21,-0.18417849314674162
2018-02-22,-0.24628073675658435
2018-02-23,-0.32632174866934505
2018-02-24,-0.41609330328004956
2018-02-25,-0.43635749846982885
2018-02-26,-0.40531366373003663
2018-02-27,-0.4293205931077313
2018-02-28,-0.43335205665189735
2018-03-01,-0.3070246381073751
2018-03-02,-0.40698633004629514
2018-03-03,-0.23285318377496145
2018-03-04,-0.10651113991236205
2018-03-05,-0.18142986029726382
2018-03-06,-0.10423321519175244
2018-03-07,-0.006307519505301951
2018-03-08,-0.15876821345645087
2018-03-09,-0.08846474241870661
2018-03-10,-0.19502427351367713
2018-03-11,-0.24148274108131285
2018-03-12,-0.282878954716165
2018-03-13,-0.21570519317306525
2018-03-14,-0.3714403423236252
2018-03-15,-0.4139142844618059
2018-03-16,-0.4932868901579245
2018-03-17,-0.5441996137191438
2018-03-18,-0.5159184623424072
2018-03-19,-0.4776892970829202
2018-03-20,-0.40504308402105693
2018-03-21,-0.43780523345667777
2018-03-22,-0.3954296538060946
2018-03-23,-0.40481897344775875
2018-03-24,-0.35755511711106935
2018-03-25,-0.3718287367304999
2018-03-26,-0.35561699839228744
2018-03-27,-0.39537701999988806
2018-03-28,-0.3986186807248907
2018-03-29,-0.472949943516245
2018-03-30,-0.4347889888474945
2018-03-31,-0.39059985735926017
2018-04-01,-0.35464703989603485
2018-04-02,-0.3577996847227616
2018-04-03,-0.3487939656839719
2018-04-04,-0.4201987893111686
2018-04-05,-0.4142244555519057
2018-04-06,-0.4125942334162862
2018-04-07,-0.35288743275907386
2018-04-08,-0.3382361900730779
2018-04-09,-0.32572840248615287
2018-04-10,-0.3447308993251528
2018-04-11,-0.27223279008791323
2018-04-12,-0.16565871678503608
2018-04-13,-0.00964658670065821
2018-04-14,0.04160728013130832
2018-04-15,0.26405815879751815
2018-04-16,0.3745205121631494
2018-04-17,0.36162704730284445
2018-04-18,0.4049059650076332
2018-04-19,0.3662825411989492
2018-04-20,0.5361732041031118
2018-04-21,0.5445907274312123
2018-04-22,0.5589399822991612
2018-04-23,0.5806848977580685
2018-04-24,0.6697922917916919
2018-04-25,0.483507456491058
2018-04-26,0.7939666625006365
2018-04-27,0.7837318871977774
2018-04-28,1.2477740686200014
2018-04-29,1.4288545193474378
2018-04-30,1.0536952673882136
2018-05-01,1.1286123670019652
2018-05-02,0.9531790570887324
2018-05-03,0.8557305964164945
2018-05-04,1.112313089148882
2018-05-05,1.1767959987875112
2018-05-06,1.1360977048060956
2018-05-07,0.9602891126974769
2018-05-08,0.8721611419877215
2018-05-09,0.9153917489725487
2018-05-10,0.7756340797816841
2018-05-11,0.47996816381506746
2018-05-12,0.48660581529819935
2018-05-13,0.5260546510211539
2018-05-14,0.4747793894713326
2018-05-15,0.1985505052937171
2018-05-16,0.1777931840256759
2018-05-17,0.0442868468564499
2018-05-18,-0.09118630953735529
2018-05-19,-0.1335245274773298
2018-05-20,-0.14918257001521096
2018-05-21,-0.15319049254251815
2018-05-22,-0.18214587424858542
2018-05-23,-0.24661675552498064
2018-05-24,-0.27287293782913624
2018-05-25,-0.15153291293219484
2018-05-26,-0.2654093859984107
2018-05-27,-0.29330963856962045
2018-05-28,-0.4087867611058523
2018-05-29,-0.3829801158364329
2018-05-30,-0.3459528704207375
2018-05-31,-0.3253815383425851
